id	document	label
1359	포기하고 싶은 마음만 계속 들어요.	0
1360	항상 피곤함에 쌓여 있어요.	0
1361	과도한 스트레스로 인해 어려움을 겪고 있어요.	0
1362	외로움이 점점 깊어져만 가요.	0
1363	완전히 자신감을 잃어버린 것 같아요.	0
1364	걱정과 불안이 커져만 가고 있어요.	0
1365	노력이 헛되었다는 생각에 속상해요.	0
1366	모든 것을 부정적으로만 보게 돼요.	0
1367	아무리 시도해봐도 성공할 수 없을 것 같아요.	0
1368	다른 사람들과 비교하며 부족함을 느껴요.	0
1369	삶이 너무 어렵고 괴로워요.	0
1370	매일이 에너지와 의미가 없는 것처럼 느껴져요.	0
1371	시간이 지나도 상황이 나아지지 않는 것 같아요.	0
1372	온 세상이 저에게 등을 돌린 것만 같아요.	0
1373	뒤처지고 있다는 생각에 우울해요.	0
1374	모든 결정이 잘못되었다며 후회해요.	0
1375	실패가 반복되는 것 같아요.	0
1376	내 감정을 이해해주는 사람이 없는 것 같아요.	0
1377	계속 같은 실수를 반복하고 있어요.	0
1378	바라던 모든 것이 무너져 내렸어요.	0
1379	타인에게 인정받지 못하는 것 같아서 속상해요.	0
1380	끊임없는 불안에 시달리고 있어요.	0
1381	현재의 삶이 너무 공허해요.	0
1382	미래에 대한 두려움이 커져만 가요.	0
1383	삶의 방향을 잃어버린 것 같아요.	0
1384	항상 피곤하고 에너지가 없어요.	0
1385	남들과 비교하며 자책해요.	0
1386	오늘은 정말 아무것도 하기 싫은 날이었어요.	0
1387	무엇을 해도 만족감을 느끼지 못하는 것 같아요.	0
1388	사람들과 어울리고 싶지 않아요. 모두 멀리 떨어져 있었으면 좋겠어요.	0
1389	인생이 너무 무의미하게 느껴져요.	0
1390	계속 실패만 반복하는 것 같아요.	0
1391	아무리 노력해도 나아지는 것이 없는 것 같아요.	0
1392	이제 그만 포기하고 싶어요.	0
1393	스트레스가 너무 많아서 견딜 수가 없어요.	0
1394	항상 혼자인 것 같아 외롭고 쓸쓸해요.	0
1395	자신감을 완전히 잃어버린 것 같아요.	0
1396	항상 걱정이 앞서고 불안해요.	0
1397	미래가 너무 두려워요.	0
1398	다른 사람들과 비교하면 나는 너무 부족한 것 같아요.	0
1399	과거의 결정을 후회해요.	0
1400	다른 사람들이 나를 이해하지 못하는 것 같아요.	0
1401	아무리 노력해도 인정받지 못하는 것 같아 속상해요.	0
1402	삶에 대한 열정이 사라진 것 같아요.	0
1403	모든 것이 헛된 노력처럼 느껴져요.	0
1404	마음이 너무 무거워서 아무것도 할 수가 없어요.	0
1405	오늘도 실수투성이인 하루였어요.	0
1406	아무리 시간이 지나도 상황이 나아지지 않는 것 같아요.	0
1407	자꾸만 나쁜 생각이 들어요.	0
1408	모든 것이 너무 어렵고 힘들어요.	0
1409	내 인생에 변화가 필요한데, 어디서부터 시작해야 할지 모르겠어요.	0
1410	매일이 똑같고 지루해요.	0
1411	아무리 노력해도 성공할 수 있을 거라는 믿음이 사라졌어요.	0
1412	사람들이 나를 실망시키는 일이 자주 있어요.	0
1413	가끔은 모든 것을 포기하고 싶어지는 순간이 있어요.	0
1414	내 마음을 이해해주는 사람이 없는 것 같아요.	0
1415	나 자신에 대한 실망감이 커져만 가요.	0
1416	내 미래에 대해 긍정적으로 생각하기가 점점 어려워져요.	0
1417	항상 피곤하고 에너지가 없어요.	0
1418	내 삶이 다른 사람들보다 못한 것 같아 자괴감이 들어요.	0
1419	나는 왜 항상 실패하는 걸까요?	0
1420	오늘도 아무것도 하기 싫어. 이렇게 우울한 날이 계속되는 것 같아.	0
1421	내 인생은 늘 이렇게 힘들기만 한 것 같아. 앞으로도 행복해질 날이 올까?	0
1422	아무도 나를 이해해주지 않는 것 같아. 혼자 고민하며 살아가는 게 너무 힘들어.	0
1423	오늘 하루 내내 실수만 했어. 내가 이렇게 무능한 사람인지 모르겠어.	0
1424	내 삶에 희망이 보이지 않아. 앞으로 어떻게 살아가야 할지 모르겠어.	0
1425	아무도 나를 사랑하지 않는 것 같아. 혼자 외롭게 살아가는 게 너무 힘들어.	0
1426	오늘도 아무것도 하기 싫어. 이렇게 우울한 날이 계속되는 것 같아.	0
1427	내 인생은 늘 이렇게 힘들기만 한 것 같아. 앞으로도 행복해질 날이 올까?	0
1428	아무도 나를 이해해주지 않는 것 같아. 혼자 고민하며 살아가는 게 너무 힘들어.	0
1429	오늘 하루 내내 실수만 했어. 내가 이렇게 무능한 사람인지 모르겠어.	0
1430	내 삶은 늘 이렇게 암울하기만 한 것 같아. 앞으로 어떻게 살아가야 할지 모르겠어.	0
1431	아무도 나를 사랑하지 않는 것 같아. 혼자 고립되어 살아가는 게 너무 힘들어.	0
1432	오늘도 아무것도 하기 싫어. 이렇게 우울한 날이 계속되는 것 같아.	0
1433	내 인생은 늘 이렇게 힘들기만 한 것 같아. 앞으로도 행복해질 날이 올까?	0
1434	아무도 나를 이해해주지 않는 것 같아. 혼자 고민하며 살아가는 게 너무 힘들어.	0
1435	오늘 하루 내내 실수만 했어. 내가 이렇게 무능한 사람인지 모르겠어.	0
1436	내 삶에 희망이 보이지 않아. 앞으로 어떻게 살아가야 할지 모르겠어.	0
1437	아무도 나를 사랑하지 않는 것 같아. 혼자 외롭게 살아가는 게 너무 힘들어.	0
1438	오늘도 아무것도 하기 싫어. 이렇게 우울한 날이 계속되는 것 같아.	0
1439	내 인생은 늘 이렇게 힘들기만 한 것 같아. 앞으로도 행복해질 날이 올까?	0
1440	오늘 하루 내내 우울한 기분이 들었다. 아무것도 하기 싫었다.	0
1441	직장에서 상사의 비난을 받아 자존감이 많이 떨어졌다.	0
1442	가족들과의 갈등으로 스트레스가 심해졌다. 이런 상황이 계속되면 어떡하지?	0
1443	시험 준비를 하느라 너무 피곤하다. 과연 합격할 수 있을까 걱정된다.	0
1444	친구들과의 관계가 멀어지고 있어 외로움을 느낀다.	0
1445	건강이 좋지 않아 일상생활에 지장이 있다. 이대로 계속 될까 봐 걱정된다.	0
1446	경제적 어려움으로 인해 스트레스가 심하다. 앞으로 어떻게 살아갈지 막막하다.	0
1447	이사를 하느라 정신이 없다. 새로운 환경에 적응하기가 힘들다.	0
1448	취업 준비를 하고 있지만 번번이 실패해 좌절감이 크다.	0
1449	가족 중 누군가가 아프셔서 걱정이 크다. 이 상황이 계속되면 어떡하지?	0
1450	오늘은 정말 아무것도 하기 싫은 날이었다.	0
1451	비가 내리는 소리가 마음을 더욱 우울하게 만들었다.	0
1452	친구와의 대화가 서먹서먹해서 기분이 좋지 않았다.	0
1453	프로젝트가 예상대로 진행되지 않아 스트레스를 받았다.	0
1454	잠을 제대로 못 자서 하루 종일 피곤함을 느꼈다.	0
1455	최근 들어서 자신감이 많이 떨어진 것 같아 걱정이다.	0
1456	오늘은 계속해서 실수만 하고 말았다.	0
1457	아무리 노력해도 상황이 나아지지 않는 것 같아 좌절감을 느낀다.	0
1458	사람들 사이에서 외로움을 느꼈다.	0
1459	몸이 계속 아파서 일상생활이 힘들었다.	0
1460	중요한 약속을 잊어버려서 친구에게 미안한 마음뿐이다.	0
1461	길을 걷다가 넘어져서 무릎을 다쳤다.	0
1462	늘어나는 체중이 걱정되어 마음이 무겁다.	0
1463	오늘 하루는 정말 아무것도 성취한 것이 없는 것 같아 속상하다.	0
1464	좋아하던 사람에게 거절당해서 마음이 아프다.	0
1465	가족과의 관계가 예전 같지 않아 마음이 힘들다.	0
1466	직장에서의 압박이 점점 더 심해져 가고 있다.	0
1467	미래에 대한 불안감이 점점 커져만 가고 있다.	0
1468	최근 들어서 취미활동마저 재미가 없어졌다.	0
1469	자꾸만 부정적인 생각이 머리를 맴돈다.	0
1470	오늘은 정말 아무 일도 손에 잡히지 않았다.	0
1471	감정을 제대로 표현하지 못해 후회하고 있다.	0
1472	날씨가 계속 우중충해서 기분 전환이 되지 않는다.	0
1473	새로 시작한 일이 생각만큼 잘 풀리지 않아 속상하다.	0
1474	가까운 사람과의 오해가 풀리지 않아 마음이 무거워만 간다.	0
1475	최근 들어 불면증이 심해져서 건강이 염려된다.	0
1476	오늘 하루도 나를 실망시키는 일만 가득했다.	0
1477	마음에 드는 집을 찾지 못해 스트레스를 받고 있다.	0
1478	항상 시간이 부족한 것 같아 답답하다.	0
1479	오늘은 정말 아무것도 하기 싫은 날이었다.	0
1480	나는 계속 실패만 하는 것 같아 너무 속상하다.	0
1481	친구들과의 관계가 점점 멀어지는 것 같아 외롭다.	0
1482	오늘 하루 종일 두통이 계속되어 집중하기 힘들었다.	0
1483	나의 노력이 전혀 보상받지 못하는 것 같아 좌절감을 느낀다.	0
1484	최근에 일어난 일들로 인해 미래에 대한 불안감이 커지고 있다.	0
1485	오늘은 정말 중요한 면접이 있었는데, 전혀 잘하지 못했다.	0
1486	내가 정말 좋아하는 취미활동조차도 이제는 즐겁지 않다.	0
1487	매일 밤 잠들기가 점점 더 어려워지고 있다.	0
1488	나는 왜 항상 잘못된 결정만 하는 것 같지?	0
1489	오늘 하루도 정말 힘들었다. 언제쯤 이런 상황이 나아질까?	0
1490	주변 사람들이 나를 이해하지 못하는 것 같아 소외감을 느낀다.	0
1491	나의 생각과 감정을 제대로 표현하지 못하는 것 같아 답답하다.	0
1492	매일 같은 일상에 지쳐가고 있다. 변화가 필요해.	0
1493	최근에 내 건강이 점점 나빠지는 것 같아 걱정이다.	0
1494	지금 내 인생에서 정말 중요한 것들을 잃어버린 것만 같아.	0
1495	오늘도 많은 실수를 했다. 나는 왜 이렇게 부족한가?	0
1496	가족과의 관계가 점점 틀어지는 것 같아 마음이 아프다.	0
1497	나의 진정한 열정을 찾지 못하는 것 같아 방황하고 있다.	0
1498	이번 프로젝트에서 실패하면 어떻게 될까 두렵다.	0
1499	모든 것이 너무 압도적이고, 나는 그저 숨고 싶다.	0
1500	최근에 받은 비판들이 마음에 깊이 남아있어 자신감을 잃었다.	0
1501	나는 내가 중요하지 않은 사람처럼 느껴진다.	0
1502	정말 중요한 기회를 놓친 것 같아 후회가 된다.	0
1503	어떤 결정을 내려야 할지 모르겠어, 모든 것이 너무 혼란스럽다.	0
1504	요즘 들어 정말 행복한 순간이 없는 것 같아.	0
1505	나는 왜 이렇게 빠르게 지치는 걸까? 에너지가 없어.	0
1506	예전처럼 열정적으로 일을 즐기지 못하고 있어.	0
1507	오늘은 정말 아무것도 하기 싫은 날이었다.	0
1508	친구들과의 약속이 취소되어 너무 실망했다.	0
1509	매일 같은 일상에 지쳐가고 있다.	0
1510	오늘 하루 종일 두통이 계속되었다.	0
1511	새로 시작한 프로젝트가 생각처럼 진행되지 않아 속상하다.	0
1512	난 항상 최선을 다하는 것 같은데 결과가 뒤따라주지 않는다.	0
1513	요즘 들어 외로움을 많이 느낀다.	0
1514	최근에 잃어버린 소중한 물건을 찾을 수 없어 속상하다.	0
1515	자꾸만 부정적인 생각이 들어서 벗어나기 힘들다.	0
1516	오늘은 아무것도 제대로 된 것 같지 않다.	0
1517	늘 바쁘게 살지만 정작 중요한 것을 놓치고 있는 것 같다.	0
1518	어제의 실수가 계속 마음에 걸린다.	0
1519	내 의견이 항상 무시당하는 것 같아 속상하다.	0
1520	이번 달 목표를 달성하지 못했다.	0
1521	날씨가 계속 우중충해서 기분까지 우울해진다.	0
1522	가까운 사람과의 관계가 멀어지는 것 같아 걱정이다.	0
1523	새로운 환경에 적응하기가 너무 힘들다.	0
1524	나만 뒤처지는 것 같아 자신감이 떨어진다.	0
1525	어떤 결정을 내려야 할지 막막하다.	0
1526	요즘 잠이 잘 오지 않아서 힘들다.	0
1527	나의 노력이 다른 사람에게 인정받지 못하는 것 같아 속상하다.	0
1528	가끔은 모든 것을 포기하고 싶어진다.	0
1529	말하지 않아도 될 말을 해서 후회한다.	0
1530	오랫동안 기다려온 일이 무산되어 마음이 아프다.	0
1531	내 건강이 점점 나빠지는 것 같아 걱정이다.	0
1532	가족과의 갈등으로 인해 마음이 무겁다.	0
1533	항상 바쁘게 살아가지만 진정한 행복을 느끼지 못한다.	0
1534	내 노력이 부족해서 이런 결과를 받는 것 같아 자책한다.	0
1535	미래에 대한 불확실성이 두렵다.	0
1536	주변 사람들과 비교하며 자신감을 잃어간다.	0
1537	오늘 하루도 정말 힘들었다.	0
1538	오늘은 정말 아무것도 하기 싫은 날이었다.	0
1539	나는 계속 같은 실수를 반복하는 것 같아 실망스럽다.	0
1540	최근 사건들이 마음에 크게 부담을 주고 있다.	0
1541	사람들과의 의사소통이 점점 더 어려워지고 있다.	0
1542	오늘 하루 종일 피곤함을 느꼈다. 에너지가 전혀 없었다.	0
1543	내 노력이 모두 헛되는 것 같아 낙담된다.	0
1544	미래에 대해 점점 더 불안해진다. 무엇을 해야 할지 모르겠다.	0
1545	내가 좋아하는 것들에 대한 열정이 사라지는 것 같아 슬프다.	0
1546	밤에 잠들기가 점점 더 어려워진다. 불면의 밤이 많아졌다.	0
1547	주변 사람들이 나를 이해하지 못하는 것 같아 외롭다.	0
1548	오늘은 모든 것이 잘못되고 있는 것 같았다. 왜 모든 게 이렇게 어려운가?	0
1549	가족 관계가 악화되는 것을 보는 것이 아프다.	0
1550	삶에서 열정을 찾기 위해 방황하고 있다.	0
1551	이 프로젝트가 실패하면 어떻게 될지 걱정된다.	0
1552	때로는 모든 것이 너무 무겁게 느껴져서 그냥 사라지고 싶다.	0
1553	최근 비판들이 내 자신감에 큰 영향을 미쳤다.	0
1554	중요한 기회들을 놓친 것에 대해 많은 후회가 있다.	0
1555	결정해야 할 것들이 너무 많아 혼란스럽다.	0
1556	최근에 행복했던 순간이 없는 것 같다.	0
1557	왜 이렇게 쉽게 지치는 걸까? 완전히 지쳐버렸다.	0
1558	사무실에서의 일이 예전처럼 즐겁지 않다.	0
1559	나는 종종 내 삶의 방향을 잃는다.	0
1560	오늘은 모든 것이 무너지는 것처럼 느껴졌다.	0
1561	내 마음속에 부정적인 생각들이 계속 맴돈다.	0
1562	친구와의 관계가 소원해지고 있다.	0
1563	몸과 마음이 지속적으로 피곤하다.	0
1564	새로운 환경에 적응하는 것이 힘들다.	0
1565	오늘은 정말 아무것도 진행되지 않는 것 같았다.	0
1566	나는 내 능력에 대해 의심하기 시작했다.	0
1567	오늘은 정말 아무것도 하고 싶지 않은 날이었다.	0
1568	나는 내 자신에게 실망했다, 매일 같은 실수를 반복해서.	0
1569	최근의 사건들이 마음에 무겁게 달아 있어서 기분이 가라앉았다.	0
1570	소통하는 것이 어렵게 느껴졌고, 에너지가 전혀 없었다.	0
1571	내 노력이 헛되다고 느껴지고, 미래에 대해 점점 더 불안해졌다.	0
1572	사랑하는 것들에 대한 열정이 사라져 가는 것 같았다.	0
1573	잠을 잘 수 없고, 외롭다고 느꼈다.	0
1574	오늘은 모든 것이 잘못되고 있다고 느꼈다, 왜 모든 것이 이렇게 힘든지.	0
1575	가족 관계가 긴장되고 있다.	0
1576	내 인생에서 열정을 찾는 것에 대해 길을 잃었다.	0
1577	프로젝트 실패 가능성에 대한 걱정이 나를 압도하고 있다.	0
1578	사라지고 싶다는 생각을 하게 된다.	0
1579	비판들이 나의 자신감을 흔들었다.	0
1580	중요한 기회를 놓쳐서 깊이 후회하고 있다.	0
1581	많은 결정들에 혼란스러워하고 있다.	0
1582	최근에 행복한 순간을 경험하지 못하고 있다.	0
1583	쉽게 지치고, 일이 예전처럼 즐겁지 않다.	0
1584	무엇을 해야 할지 모르겠다, 방향을 잃었다.	0
1585	나는 내 감정을 제어하는데 어려움을 겪고 있다.	0
1586	지속적으로 나쁜 소식만 들려온다.	0
1587	친구들과 멀어지는 것 같다.	0
1588	내 의견이 충분히 존중받지 못한다고 느낀다.	0
1589	성공할 자신이 없다.	0
1590	항상 피곤함을 느낀다.	0
1591	내 미래에 대해 걱정이 많다.	0
1592	스스로에게 실망하는 일이 잦다.	0
1593	변화를 두려워한다.	0
1594	기대에 부응하지 못하는 것 같다.	0
1595	사람들과의 관계가 점점 어려워진다.	0
1596	성취감을 느끼기가 어렵다.	0
1597	자존감이 낮아지고 있다.	0
1598	미래에 대한 두려움이 커진다.	0
1599	항상 뭔가 부족하다고 느낀다.	0
1600	결정을 내리는 것이 두렵다.	0
1601	실패에 대한 걱정이 너무 크다.	0
1602	나는 종종 내가 충분히 잘하고 있지 않다고 느낀다.	0
1603	나는 내 인생에서 진정한 목적을 찾지 못하고 있다.	0
1604	스트레스가 나를 압도하고 있어.	0
1605	나는 내가 중요하지 않다고 느낀다.	0
1606	행복을 느끼기가 점점 더 어려워진다.	0
1607	나는 자주 우울한 기분에 빠진다.	0
1608	나는 미래에 대해 너무 많이 걱정한다.	0
1609	나는 사람들과의 관계에서 자주 상처받는다.	0
1610	나는 내 삶의 방향을 잃어버린 것 같아.	0
1611	나는 내가 한 일에 대해 자주 후회한다.	0
1612	나는 자신감을 잃어가고 있다.	0
1613	나는 성공할 수 있을지 의문이다.	0
1614	나는 내 삶에 만족하지 못하고 있다.	0
1615	모든 일이 너무 부담스럽고 힘들다.	0
1616	오늘은 정말 아무것도 하고 싶지 않았다.	0
1617	나는 매일 같은 실수를 반복하며 자신에게 실망했다.	0
1618	최근 일들이 내 마음에 큰 부담을 주어 우울하게 만들었다.	0
1619	소통이 어렵게 느껴지고 에너지가 전혀 없었다.	0
1620	내 노력이 헛되다고 느껴지며 미래에 대해 점점 불안해졌다.	0
1621	사랑하는 것들에 대한 열정이 사라지는 것 같았다.	0
1622	잠을 잘 수 없었고 외로움을 느꼈다.	0
1623	오늘은 모든 것이 잘못되어 가는 것 같아 왜 이렇게 모든 것이 어려운지 궁금했다.	0
1624	가족 관계가 긴장되었다.	0
1625	내 삶에서 열정을 찾는 것에 대해 길을 잃었다.	0
1626	프로젝트 실패에 대한 걱정이 나를 압도했다.	0
1627	사라지고 싶다는 생각을 자주 한다.	0
1628	비판들이 내 자신감을 흔들었다.	0
1629	중요한 기회를 놓친 것에 대해 깊이 후회한다.	0
1630	많은 결정들에 혼란스러웠다.	0
1631	최근에 행복한 순간을 경험하지 못했다.	0
1632	쉽게 지치고 일이 예전처럼 즐겁지 않다.	0
1633	무엇을 해야 할지 모르겠다, 길을 잃었다.	0
1634	감정을 제어하는 것이 어렵다.	0
1635	나쁜 소식만 계속 듣고 있다.	0
1636	친구들과 멀어지고 있는 것 같다.	0
1637	내 의견이 충분히 존중받지 못하는 것 같다.	0
1638	성공할 자신이 없다.	0
1639	늘 피곤하다.	0
1640	미래에 대해 많이 걱정한다.	0
1641	나를 실망시키는 것이 일상이 되었다.	0
1642	변화가 두렵다.	0
1643	기대에 부응할 수 없는 것 같다.	0
1644	사람들과의 관계가 점점 더 어려워지고 있다.	0
1645	성취감을 느끼기 어렵다.	0
1646	내 자존감이 줄어들고 있다.	0
1647	미래에 대해 더욱 두려워지고 있다.	0
1648	늘 뭔가 부족하다는 느낌이 든다.	0
1649	결정을 내리는 것이 두렵다.	0
1650	실패에 대해 너무 많이 걱정한다.	0
1651	최근에 좋은 일이 전혀 없는 것 같다.	0
1652	최근 일들이 너무 힘들게 느껴진다.	0
1653	아무리 노력해도 상황이 나아지지 않는 것 같아.	0
1654	사람들과의 관계가 점점 멀어지는 것 같아서 외로워.	0
1655	자신감이 바닥을 치고 있어.	0
1656	미래에 대한 불안감이 커져만 가.	0
1657	매일이 무의미하게 느껴져.	0
1658	내 의견이 항상 무시당하는 것 같아 속상해.	0
1659	변화를 두려워하게 되었어.	0
1660	항상 피곤함을 느껴.	0
1661	성공할 수 있을지 자신이 없어.	0
1662	사람들과 소통하는 게 점점 어려워져.	0
1663	내 삶의 목적을 잃어버린 것 같아.	0
1664	자주 실망감을 느껴.	0
1665	내 노력이 헛되지 않았으면 좋겠어.	0
1666	기대에 부응하지 못하는 것 같아 속상해.	0
1667	마음이 자주 불안정해.	0
1668	중요한 것에 집중하기 어려워.	0
1669	나 자신에게 너무 엄격한 것 같아.	0
1670	미래가 너무 불확실해 보여.	0
1671	최근 일들이 마음에 크게 부담을 주고 있어.	0
1672	감정과 생각을 잘 표현하기 어려워.	0
1673	사람들과의 소통이 점점 더 힘들어져.	0
1674	내 가치가 제대로 인정받지 못하는 것 같아.	0
1675	아무것에도 동기부여가 되지 않아.	0
1676	항상 무언가에 쫓기는 기분이야.	0
1677	정말 원하는 게 무엇인지 혼란스러워.	0
1678	자주 후회하는 편이야.	0
1679	나를 잘 돌보지 못하는 것 같아.	0
1680	선택에 대해 자주 의심해.	0
1681	항상 무언가가 부족한 기분이야.	0
1682	미래에 대해 너무 많이 걱정해.	0
1683	가끔 모든 것이 의미 없게 느껴져.	0
1684	정말 나를 이해해 주는 사람이 없는 것 같아.	0
1685	일에 대한 열정을 잃어버린 것 같아.	0
1686	자주 우울한 기분이 들어.	0
1687	음식이 맛이 없어서 실망스러웠어요.	0
1688	호텔 방의 청결도가 기대에 못 미쳤어요.	0
1689	주문한 상품이 파손되어 도착했어요.	0
1690	서비스가 불친절해서 기분이 상했어요.	0
1691	음식이 시들해서 좋은 경험이 아니었어요.	0
1692	가격 대비 품질이 만족스럽지 않았어요.	0
1693	서비스 속도가 너무 느려서 기다리는 동안 답답했어요.	0
1694	주문한 제품이 다른 제품으로 잘못 배송되었어요.	0
1695	음식이 너무 짜서 입맛에 맞지 않았어요.	0
1696	좌석이 불편해서 편안한 식사를 즐기기 어려웠어요.	0
1697	환불 처리 과정이 복잡해서 불편했어요.	0
1698	주문한 상품이 예상과 다르게 도착했어요.	0
1699	음식이 차가워서 입안에서 싱거웠어요.	0
1700	영화의 퀄리티가 기대 이하였어요.	0
1701	서비스가 미흡해서 기대에 못 미쳤어요.	0
1702	주문한 음식이 너무 늦게 나와서 기다리는 동안 실망했어요.	0
1703	가격이 비싸서 제대로 된 가치를 느끼지 못했어요.	0
1704	음식의 양이 부족해서 배가 고팠어요.	0
1705	시설이 낡아서 이용하는 데 불편함이 있었어요.	0
1706	서비스가 너무 느려서 기다리는 동안 짜증났어요.	0
1707	주문한 상품이 결함이 있어서 화가 났어요.	0
1708	음식이 맛이 없어서 실망했어요.	0
1709	서비스가 별로라서 기분이 좋지 않았어요.	0
1710	음식이 짰어서 입맛에 맞지 않았어요.	0
1711	가격이 높아서 기대와 다르게 실망했어요.	0
1712	서비스가 불친절해서 기분이 나빴어요.	0
1713	음식이 더워서 먹기 어려웠어요.	0
1714	시설이 지저분해서 불쾌했어요.	0
1715	주문한 상품이 제대로 포장되지 않았어요.	0
1716	음식이 싱겁고 입맛에 맞지 않았어요.	0
1717	서비스가 불친절해서 기분이 상했어요.	0
1718	음식이 맛이 없어서 실망스러웠어요.	0
1719	서비스가 너무 느려서 기다리는 동안 지루했어요.	0
1720	주문한 상품이 제대로 도착하지 않아서 당황했어요.	0
1721	음식이 덜 익어서 먹기 어려웠어요.	0
1722	가격 대비 품질이 만족스럽지 않았어요.	0
1723	서비스가 불친절해서 기분이 나빴어요.	0
1724	음식이 시들해서 맛있게 먹지 못했어요.	0
1725	주문한 상품이 파손되어 도착했어요.	0
1726	좌석이 불편해서 편안한 식사를 즐기기 어려웠어요.	0
1727	환불 처리 과정이 복잡해서 불편했어요.	0
1728	주문한 상품이 예상과 다르게 도착했어요.	0
1729	음식이 차가워서 입안에서 싱거웠어요.	0
1730	영화의 퀄리티가 기대 이하였어요.	0
1731	서비스가 미흡해서 기대에 못 미쳤어요.	0
1732	주문한 음식이 너무 늦게 나와서 기다리는 동안 실망했어요.	0
1733	가격이 비싸서 제대로 된 가치를 느끼지 못했어요.	0
1734	음식의 양이 부족해서 배가 고팠어요.	0
1735	시설이 낡아서 이용하는 데 불편함이 있었어요.	0
1736	오늘은 기분이 안 좋았어. 하루종일 우울했어.	0
1737	마음이 너무 심란해. 아무 것도 하기 싫었어.	0
1738	생각이 너무 많아서 힘들었어. 집중도 안 돼.	0
1739	사소한 일에도 불안하고 불편해. 마음이 불편해.	0
1740	내 기분은 뭔가 불안하고 쓸쓸해.	0
1741	하루종일 피곤했어. 에너지가 너무 없었어.	0
1742	무기력함이 느껴져. 아무 것도 하기 싫어.	0
1743	스트레스가 너무 많이 쌓여서 힘들어.	0
1744	실망스러운 하루였어. 기대했던 일이 안 됐어.	0
1745	마음이 너무 무거워. 슬픈 일이 있었어.	0
1746	불안한 일이 생겨서 마음이 불편해.	0
1747	하루종일 우울했어. 흐린 기분이었어.	0
1748	자꾸만 걱정이 되서 힘들어. 머리가 아프고 피곤했어.	0
1749	나 자신에 대해 확신이 없어. 자책하는 일이 많아.	0
1750	무기력함이 느껴져서 아무것도 하지 못했어.	0
1751	스트레스 때문에 머리가 아팠어. 집중도 안 됐어.	0
1752	하루 종일 울적한 기분이었어. 행복하지 못한 일이 있었어.	0
1753	힘든 하루였어. 아무 것도 하기 싫어.	0
1754	사람들과의 관계가 힘들어. 소외된 기분이 들어.	0
1755	자꾸만 걱정이 되서 잠도 제대로 못 잤어.	0
1756	나 자신을 사랑하지 못해. 자책하는 일이 많아.	0
1757	힘들어도 나 혼자 해결해야 해. 지친다.	0
1758	나 자신을 믿지 못해. 계속해서 자책해.	0
1759	스트레스가 너무 많아서 힘들어. 우울해.	0
1760	마음이 너무 아프고 무거워. 슬픈 일이 있었어.	0
1761	하루종일 울적한 기분이었어. 기쁜 일이 없었어.	0
1762	스트레스 때문에 머리가 아팠어. 집중도 안 됐어.	0
1763	힘들어도 나 혼자 해결해야 해. 도움을 받을 수 없어.	0
1764	나 자신을 사랑하지 못해. 계속해서 자책해.	0
1765	나 자신을 믿지 못해. 자책하는 일이 많아.	0
1766	스트레스가 너무 많아서 힘들어. 우울해.	0
1767	마음이 너무 아프고 무거워. 슬픈 일이 있었어.	0
1768	하루종일 울적한 기분이었어. 기쁜 일이 없었어.	0
1769	자꾸만 불안한 생각이 들어서 힘들었어.	0
1770	마음이 불안하고 불편했어. 무기력한 기분이 들어.	0
1771	스트레스 때문에 잠을 못 잤어. 피곤했어.	0
1772	하루종일 우울했어. 행복하지 못한 일이 있었어.	0
1773	마음이 너무 아파서 울고 싶었어.	0
1774	스트레스 때문에 머리가 아팠어. 집중도 안 됐어.	0
1775	힘들어도 나 혼자 해결해야 해. 도움을 받을 수 없어.	0
1776	나 자신을 사랑하지 못해. 계속해서 자책해.	0
1777	나 자신을 믿지 못해. 자책하는 일이 많아.	0
1778	스트레스가 너무 많아서 힘들어. 우울해.	0
1779	마음이 너무 아프고 무거워. 슬픈 일이 있었어.	0
1780	하루종일 울적한 기분이었어. 기쁜 일이 없었어.	0
1781	자꾸만 불안한 생각이 들어서 힘들었어.	0
1782	마음이 불안하고 불편했어. 무기력한 기분이 들어.	0
1783	스트레스 때문에 잠을 못 잤어.	0
1784	오늘은 기분이 안 좋았어. 하루종일 우울했어.	0
1785	마음이 너무 심란해. 아무 것도 하기 싫었어.	0
1786	생각이 너무 많아서 힘들었어. 집중도 안 돼.	0
1787	사소한 일에도 불안하고 불편해. 마음이 불편해.	0
1788	내 기분은 뭔가 불안하고 쓸쓸해.	0
1789	하루종일 피곤했어. 에너지가 너무 없었어.	0
1790	무기력함이 느껴져. 아무 것도 하기 싫어.	0
1791	스트레스가 너무 많이 쌓여서 힘들어.	0
1792	실망스러운 하루였어. 기대했던 일이 안 됐어.	0
1793	마음이 너무 무거워. 슬픈 일이 있었어.	0
1794	불안한 일이 생겨서 마음이 불편해.	0
1795	하루종일 우울했어. 흐린 기분이었어.	0
1796	자꾸만 걱정이 되서 힘들어. 머리가 아프고 피곤했어.	0
1797	나 자신에 대해 확신이 없어. 자책하는 일이 많아.	0
1798	무기력함이 느껴져서 아무것도 하지 못했어.	0
1799	스트레스 때문에 머리가 아팠어. 집중도 안 됐어.	0
1800	하루 종일 울적한 기분이었어. 행복하지 못한 일이 있었어.	0
1801	힘든 하루였어. 아무 것도 하기 싫어.	0
1802	사람들과의 관계가 힘들어. 소외된 기분이 들어.	0
